
0,1.9787239879117955,1671265425135
1,0.05202528455024957,1671265425176
2,0.427232858798806,1671265425215
3,1.144851071922382,1671265425254
4,0.8539984517375037,1671265425293
7,0.5230541956293042,1671265425347
8,0.28908774504521567,1671265425392
15,0.30644279194174917,1671265425463
16,0.2600399138312854,1671265425501
31,0.7563410450858016,1671265425620
32,0.3549524369449194,1671265425661
63,0.6726960603859186,1671265425866
64,0.6804606856113075,1671265425904
127,0.23784744340964847,1671265426283
128,0.42849590447090813,1671265426321
255,0.26736676090430095,1671265427048
256,0.26072069450790764,1671265427086
511,0.1136032856297621,1671265428577
512,0.11411354410435813,1671265428625
