
0,1.8490549568990216,1671292777962
1,1.8470096095683244,1671292778142
2,1.8478204635358408,1671292778365
3,1.8585946846157226,1671292778589
4,1.8609505080213073,1671292778810
7,1.8697580237201274,1671292779066
8,1.8616954738830798,1671292779337
15,1.753898154157125,1671292779584
16,1.7366993037675282,1671292779823
31,1.2267144555480887,1671292780074
32,1.1969923926520243,1671292780330
63,0.7220834299773765,1671292780766
64,0.7153487909667938,1671292781073
127,0.5090404117526638,1671292781593
128,0.5074210132201008,1671292781839
255,0.3868337216765151,1671292782556
256,0.38627468785558006,1671292782829
511,0.29583349329474395,1671292783892
512,0.2955880081542111,1671292784186
1023,0.23722317788879013,1671292785856
1024,0.23717157210671333,1671292786113
2047,0.20911493651220114,1671292789145
2048,0.2091112024910815,1671292789442
