
0,1.9964874474499819,1671237242615
1,2.003871292497841,1671237267555
2,2.0037310718215933,1671237291937
3,2.0104589197446003,1671237316407
4,2.0123289244180915,1671237341109
7,2.0133471942997847,1671237369497
8,2.012782730475694,1671237406261
15,1.9773849704372168,1671237430890
16,1.9665092823898027,1671237455277
31,1.757550445758746,1671237480147
32,1.7448159281772757,1671237562215
63,1.3668728402287056,1671237645469
64,1.3558504212763984,1671237728249
127,0.8667988571720776,1671237812928
128,0.8621940166085711,1671237895636
255,0.6055172346882792,1671237982782
256,0.6046921348035864,1671238065417
511,0.49360336809031635,1671238156973
512,0.49335803175368476,1671238239243
1023,0.4152009748491828,1671238339631
1024,0.41509936562823524,1671238421970
2047,0.35459226944216843,1671238539637
2048,0.354555167747243,1671238622424
