
0,1.9343045225305557,1671273903224
1,1.8324011149561872,1671273912868
2,1.7341007512467157,1671273922237
3,1.6419800558233526,1671273933637
4,1.558426171583667,1671273946654
7,1.3325443927784126,1671273956344
8,1.2674544198367363,1671273966178
15,0.9393997014922749,1671273976058
16,0.9137898047325433,1671273994008
31,0.6431651758422158,1671274020614
32,0.6462344557788531,1671274056226
63,0.5471381867003783,1671274079960
64,0.5576571833760466,1671274100662
127,0.5393971424867862,1671274136142
128,0.5411350664784476,1671274156346
