
0,1.9910748346700895,1671278934023
1,0.7465573218384067,1671279060719
2,1.1407424462564748,1671279184068
3,1.0437422080865475,1671279317585
4,0.9242225292426778,1671279453064
7,0.8583839271077848,1671279596835
8,0.8508402867015589,1671279733300
15,0.8123668565501971,1671279871401
16,0.7982837920676434,1671280000522
31,0.8390050828542672,1671280134476
32,0.7541136627194934,1671280263697
63,0.7654320107923939,1671280402953
64,0.8343059485859229,1671280542253
127,0.9360475593688387,1671280683318
128,0.7308549508237437,1671280819625
255,0.31840936353059224,1671280965643
256,0.31876828977718147,1671281089908
511,0.2157349532624031,1671281252752
512,0.2152010331483251,1671281378286
