
0,1.789419422688825,1671279983821
1,1.7977791913256875,1671279999743
2,1.797670873505478,1671280014343
3,1.824183259888052,1671280028514
4,1.8192182668586923,1671280044258
7,1.8095826514733946,1671280058956
8,1.802526511629799,1671280074513
15,1.768658027376734,1671280090036
16,1.7644278938483564,1671280106730
31,1.5418027400818561,1671280121924
32,1.5326191082411809,1671280162013
63,1.2916933475295702,1671280202710
64,1.285386187896105,1671280248026
127,1.0328975991542833,1671280296336
128,1.0303922199083795,1671280344083
255,0.8582304635015022,1671280389181
256,0.8573325607411298,1671280433240
511,0.7551275828517491,1671280496021
512,0.754917475374839,1671280536220
1023,0.6709565450915452,1671280601264
1024,0.6708485208199236,1671280642504
2047,0.6034694466230074,1671280729477
2048,0.6034165735665568,1671280769329
