
0,2.01006896748916,1671265472771
1,2.0030118480111483,1671265582572
2,1.9954464825961982,1671265671257
3,1.9820999753506412,1671265760512
4,1.9648646047485288,1671265849667
7,1.8776801324951315,1671265938870
8,1.8367662533308255,1671266028249
15,1.4700608627566334,1671266117913
16,1.4158819539313385,1671266207385
31,0.9363934013485935,1671266297365
32,0.9157472292659175,1671266389918
63,0.5351187696969647,1671266483217
64,0.5261012136394706,1671266573184
127,0.3072285785251171,1671266669334
128,0.30597843451126755,1671266756079
255,0.2707992610653217,1671266873626
256,0.2706893044604296,1671266969166
