
0,1.866748435176053,1671294083982
1,0.004410742419961402,1671294084157
2,0.015616310790042182,1671294084336
3,0.01270458834567939,1671294084544
4,0.009870063446339101,1671294084768
7,0.013025068875534897,1671294084987
8,0.013361765750092998,1671294085172
15,0.017192648130724394,1671294085439
16,0.01997064324472609,1671294085636
31,0.01798737550644507,1671294085987
32,0.015368324758102098,1671294086164
63,0.5703485580681671,1671294086747
64,0.5093453302510483,1671294087008
127,0.4250467619776647,1671294088002
128,0.4309591079999187,1671294088234
255,0.4878092397346554,1671294090080
256,0.48948297010464314,1671294090340
