
0,1.9631704538133057,1671289420658
1,1.9964022223936988,1671289432641
2,1.9864093129570164,1671289448087
3,1.9185428012814114,1671289464459
4,1.8407147113578914,1671289481143
7,1.32050156728034,1671289496037
8,1.2080176901978557,1671289510909
15,0.7566488895416462,1671289524685
16,0.7272969911074325,1671289539482
31,0.46940161686731163,1671289557044
32,0.4638229169845395,1671289570377
63,0.42345399564892505,1671289578043
64,0.422850286218435,1671289587824
127,0.4120220546639406,1671289597985
128,0.41193094324913637,1671289607553
255,0.40602336561122115,1671289619160
256,0.40600482312168845,1671289628684
511,0.39534837762876734,1671289641934
512,0.39531035658509733,1671289651299
1023,0.39015719275155464,1671289668593
1024,0.3901457724755103,1671289678485
2047,0.3861673923352428,1671289708137
2048,0.38618582836232956,1671289722359
