
0,1.957772697846598,1671290779284
1,1.9928232745269778,1671290785107
2,1.9912966862617256,1671290790968
3,1.9934230840468274,1671290797095
4,1.9917128432011209,1671290803094
7,2.010934554375074,1671290808934
8,2.0164263542097443,1671290814790
15,1.9661318533951924,1671290820776
16,1.9549895286594396,1671290826559
31,1.6687016136219646,1671290833417
32,1.6512973510652327,1671290840357
63,1.1934333155936612,1671290846570
64,1.1802246744812497,1671290852487
127,0.7790990374073624,1671290859168
128,0.7759898598523727,1671290869150
255,0.5783890828492224,1671290880496
256,0.5774923023389933,1671290890814
511,0.3995550637508064,1671290902857
512,0.39921850477032284,1671290911646
1023,0.3291043913923623,1671290927797
1024,0.3290018957392375,1671290936365
2047,0.2957847164557561,1671290960096
2048,0.2957657395028293,1671290969845
