
0,2.001194539218133,1671239331706
1,2.0001037942767996,1671239342846
2,1.9968618769750686,1671239354770
3,1.9491784487307422,1671239366401
4,1.9005938744484967,1671239373764
7,1.399720743005581,1671239381221
8,1.2070714511600424,1671239388638
15,0.4923718362559645,1671239396115
16,0.459602956969356,1671239403479
31,0.34817664943426413,1671239411192
32,0.34575254875873734,1671239419138
63,0.3090742535142035,1671239427958
64,0.30852483975342343,1671239435931
127,0.2828120625063416,1671239445594
128,0.28279882026361025,1671239453596
255,0.25118533131222187,1671239464899
256,0.2510388670064293,1671239472838
511,0.22260151579469653,1671239487217
512,0.22244548742704368,1671239495186
1023,0.1873231664911751,1671239515666
1024,0.18728526805858575,1671239523562
2047,0.1541260106241975,1671239556377
2048,0.15410077537350853,1671239564424
