
0,2.009236883338854,1671228492478
1,2.007818132673983,1671228516434
2,2.0063838739260977,1671228547182
3,2.0043695581228005,1671228580572
4,2.00123246276489,1671228613621
7,1.9800817916395137,1671228646887
8,1.9655700752876857,1671228680003
15,1.7607777901410948,1671228713470
16,1.720540038430558,1671228746739
31,1.2165943790519396,1671228781000
32,1.1942874462689532,1671228814184
63,0.7333915469522246,1671228849465
64,0.7233609604903124,1671228882489
127,0.40885644849488284,1671228920782
128,0.4066897159616773,1671228954208
