
0,2.009236883338854,1671228009979
1,2.007818132673983,1671228047396
2,2.0063838739260977,1671228080045
3,2.0043695581228005,1671228111405
4,2.00123246276489,1671228142247
7,1.9800817916395137,1671228173055
8,1.9655700752876857,1671228203665
15,1.7607777901410948,1671228235018
16,1.720540038430558,1671228265680
31,1.2165943790519396,1671228297332
32,1.1942874462689532,1671228328009
63,0.7333915469522246,1671228361538
64,0.7233609604903124,1671228392475
127,0.40885644849488284,1671228428325
128,0.4066897159616773,1671228458985
