
0,1.9785737450255778,1671266876276
1,1.9565120690229254,1671266902589
2,1.9152316837531822,1671266929845
3,1.8604286805285162,1671266969863
4,1.80208684904375,1671267011064
7,1.6362096232737426,1671267059876
8,1.5841742429801233,1671267090291
15,1.264885150775501,1671267145371
16,1.2267365304104276,1671267183395
31,0.8681030336612101,1671267228922
32,0.856485815081491,1671267280138
63,0.6651931492176447,1671267327080
64,0.6682008961767304,1671267364482
127,0.6151127187276803,1671267406273
128,0.6163347800327463,1671267444482
