
0,1.9980137845048873,1671303783737
1,1.9978943671693126,1671303843460
2,1.9976504058975995,1671303902855
3,1.9972514096910838,1671303961756
4,1.9966827108552645,1671304020061
7,1.9922488071495268,1671304079616
8,1.9889311345754996,1671304141383
15,1.8911704025380391,1671304208200
16,1.8600141693808305,1671304272052
31,1.2948204611444822,1671304334547
32,1.2733673708414863,1671304402150
63,0.9570370161846176,1671304471958
64,0.9518047535263362,1671304544914
127,0.792271920592664,1671304622619
128,0.7911258476506218,1671304696875
255,0.75036269255184,1671304782664
256,0.7503167459191931,1671304854989
