
0,1.9960981042661263,1671235594565
1,1.9977400141107544,1671235628158
2,1.9937302321847516,1671235664368
3,1.946327098408829,1671235700292
4,1.8985466224968397,1671235736522
7,1.340313884201516,1671235772421
8,1.1314808053786234,1671235870231
15,0.516382816004433,1671235968206
16,0.49323715000460194,1671236042774
31,0.34430204390488406,1671236136113
32,0.3400952922782923,1671236233158
63,0.2673450788935192,1671236332169
64,0.26647810441768427,1671236429094
127,0.22936485190230343,1671236529299
128,0.229067145317537,1671236626145
255,0.2028345999691179,1671236730462
256,0.20272171971818778,1671236827380
511,0.1797114418878434,1671236938285
512,0.17964217324730056,1671237037761
1023,0.1598747813912909,1671237161970
1024,0.1598389167752046,1671237260673
2047,0.14485876681116328,1671237400725
2048,0.14484449733678692,1671237499883
