
0,2.0222929297700243,1671231469494
1,2.0106005666183018,1671231470601
2,2.0125886223090204,1671231471697
3,2.0156116010766643,1671231472797
4,2.0132581722800453,1671231473917
7,2.006865806969284,1671231475122
8,2.0057607617093347,1671231476247
15,1.9157025897892555,1671231477403
16,1.8949052005057998,1671231478512
31,1.406500660719927,1671231479736
32,1.3752246428940251,1671231480953
63,0.6029286603047895,1671231482317
64,0.5893455990279095,1671231483567
127,0.34154222780244076,1671231485055
128,0.34023315634682155,1671231486294
255,0.25322376350128734,1671231488075
256,0.2528507296728926,1671231489284
511,0.19614599188880155,1671231491558
512,0.19604779224075197,1671231492772
1023,0.16172015898204606,1671231496130
1024,0.16168382530118344,1671231497340
2047,0.13647994561865032,1671231502954
2048,0.13648024609969578,1671231504197
