
0,1.866748435176053,1671294079526
1,1.831173921492287,1671294079737
2,1.7825054812002472,1671294079952
3,1.7249280054286766,1671294080172
4,1.6602351160636142,1671294080386
7,1.4403721639890443,1671294080617
8,1.3718799302367843,1671294080818
15,1.0611580727676662,1671294081078
16,1.0314764190307697,1671294081289
31,0.7695340128706809,1671294081589
32,0.7589357316879578,1671294081820
63,0.5762845726470206,1671294082247
64,0.57224678365814,1671294082458
127,0.48258062428760573,1671294083091
128,0.4821678826697019,1671294083305
