
0,2.0099786946549805,1671274236315
1,2.0106395503565895,1671274236326
2,1.9997467709105967,1671274236335
3,1.982134004035584,1671274236345
4,1.922596176465911,1671274236354
7,1.4277960706022133,1671274236365
8,1.1860519981954132,1671274236376
15,0.42918630893857734,1671274236388
16,0.42045259989098827,1671274236397
31,0.33350878028233255,1671274236414
32,0.33180545053382654,1671274236424
63,0.30508319066107326,1671274236448
64,0.30449731896708976,1671274236457
127,0.2903923505703148,1671274236499
128,0.2900002509419763,1671274236509
255,0.2624187588556279,1671274236583
256,0.2622985027353228,1671274236594
511,0.24940226047981257,1671274236745
512,0.24938767607740717,1671274236764
1023,0.24711390707021466,1671274237037
1024,0.2471683227534999,1671274237048
2047,0.24461936513597163,1671274237643
2048,0.24459569659157765,1671274237654
