
0,2.0222929297700243,1671231384166
1,2.0174458266903366,1671231385283
2,2.011252110591314,1671231386416
3,1.9933710220392777,1671231387512
4,1.9593431663401502,1671231388627
7,1.783427309458815,1671231389751
8,1.7133845541236317,1671231390858
15,1.2885559081048865,1671231392049
16,1.2425567273796,1671231393367
31,0.8300532442908553,1671231394859
32,0.8118263397328742,1671231396173
63,0.41482827315653176,1671231397884
64,0.40867187733953636,1671231399150
127,0.21089147445597337,1671231401267
128,0.21008576536856507,1671231402540
255,0.17043148890184923,1671231405878
256,0.17034029029426306,1671231407427
